PGR:INDUSTRIE_Bedrijventerreinen	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	6ee30cbc-645d-46f4-b6e9-4d7ff8b04d96	 port=80): Read timed out. (read timeout=3)""	))"
81	OGC:WMS	http://Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=verkeer; Version=SDE.DEFAULT?SERVICE=WMS&REQUEST=GetCapabilities	395591b6-778b-4729-99ca-f988ea649008	0	Failed to parse: Server=sde; Service=sde:oracle$sde:oracle11g:geopp; User=verkeer; Version=SDE.DEFAULT
Astronomische getijextremen rijkswateren	dataset	http://live.getij.nl/wsgetij/hwlw.php	d6bfd145-3247-4351-8c11-375ce634fc0e	 gaierror(-2	' ''Name or service not known'')))"'
PGR:CHK2_StinzenStates	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	5a3e3f41-035b-42c0-8f1a-c73dbb2050a7	 port=80): Read timed out. (read timeout=3)""	))"
PGR:RECR_HistorischeWandelpaden	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	6567ca34-5d54-47b7-b13f-4801199021ef	 port=80): Read timed out. (read timeout=3)""	))"
Omgevingsvisie Compleet	download	http://geodata2.prvgld.nl/metadata/Treeview/Catalogus_Download.html	091feab7-311b-492e-a32b-dc957ae001cc	502	Proxy Error
PGR:RECR_Dagrecreatie	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	85ccd9fd-159e-4dd5-ad9f-49e2523adc35	 port=80): Read timed out. (read timeout=3)""	))"
-	dataset	http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT	b3bf1605-0eec-44f4-ada1-822f78925a35	0	Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
-	dataset	http://Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT	bf3c5cad-2ec4-4371-8d6c-02ffc2fd61ed	0	Failed to parse: Server=b_geomagazijn; Service=sde:oracle11g:b_geomagazijn; User=geo; Version=SDE.DEFAULT
PGR:CHK_OPNW_Workshop_l	OGC:WFS	http://geoportaal.fryslan.nl/arcgis/services/ProvinciaalGeoRegister/PGR_features/GeoDataServer/WFSServer?SERVICE=WFS&REQUEST=GetCapabilities	6f21f8c4-c927-4357-b2c7-2b3d15360a33	 port=80): Read timed out. (read timeout=3)""	))"
